"Section"	"section_id"	"req_id"	"Test Availability"	"class_def"	"method"	"module"	"method_text"	"full_key"	"requirement"	"key_as_number"	"search_terms"	"manual_search_terms"	"not_search_terms"	"not_files"	"matched_terms"	"search_roots"	"qualified_method"	"max_matches"	"file_name"	"matched_files"	"methods_string"	"urls"	"protected"	"Area"	"Shortened"	"Test Level"
"190:576119) 7.3.10  . Biometric Sensors"	"7.3.10"	"C-5-2"	""	""	""	""	""	"7.3.10/C-5-2"	"""C-5-2] MUST additionally implement an implicit authentication flow (without confirmation step) corresponding to setConfirmationRequired(boolean), which applications can set to utilize for sign-in flows. If device implementations have multiple biometric sensors, they: """	"07031000.670502"	"{'C-5-2', '7.3.10', 'setConfirmationRequired(boolean)'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"190:576119) 7.3.10  . Biometric Sensors"	"7.3.10"	"C-4-1"	""	""	""	""	""	"7.3.10/C-4-1"	"""C-4-1] MUST meet the requirements for Class 3 or Class 2 biometric as defined in this document."""	"07031000.670401"	"{'7.3.10', 'C-4-1'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"190:576119) 7.3.10  . Biometric Sensors"	"7.3.10"	"C-6-1"	""	""	""	""	""	"7.3.10/C-6-1"	"""C-6-1] MUST meet the requirements for Class 3 as defined in this section below."""	"07031000.670601"	"{'7.3.10', 'C-6-1'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"192:577540) 7.3.13  . Hinge Angle Sensor"	"7.3.13"	"C-1-2"	""	""	""	""	""	"7.3.13/C-1-2"	"""C-1-2] MUST support at least two readings between 0 and 360 degrees (inclusive i.e including 0 and 360 degrees)."""	"07031300.670102"	"{'7.3.13', 'C-1-2'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"192:577540) 7.3.13  . Hinge Angle Sensor"	"7.3.13"	"C-1-1"	""	""	""	""	""	"7.3.13/C-1-1"	"""C-1-1] MUST implement and report TYPE_HINGLE_ANGLE."""	"07031300.670101"	"{'C-1-1', 'TYPE_HINGLE_ANGLE', '7.3.13'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"192:577540) 7.3.13  . Hinge Angle Sensor"	"7.3.13"	"C-1-3"	""	""	""	""	""	"7.3.13/C-1-3"	"""C-1-3] MUST return a wakeup sensor for getDefaultSensor(SENSOR_TYPE_HINGE_ANGLE). <h3 id=""74_data_connectivity"" """	"07031300.670103"	"{'C-1-3', '7.3.13', 'getDefaultSensor(SENSOR_TYPE_HINGE_ANGLE)', 'SENSOR_TYPE_HINGE_ANGLE'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"186:550975) 7.3.6  . Thermometer"	"7.3.6"	"C-2-1"	""	""	""	""	""	"7.3.6/C-2-1"	"""C-2-1] MUST NOT define SENSOR_TYPE_AMBIENT_TEMPERATURE for the temperature sensor. If device implementations include a sensor for monitoring skin temperature, then they: """	"07030600.670201"	"{'C-2-1', 'SENSOR_TYPE_AMBIENT_TEMPERATURE', '7.3.6'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"210:615660) 7.4.5.2  . IPv6"	"7.4.5.2"	"C-4-1"	""	""	""	""	""	"7.4.5.2/C-4-1"	"""C-4-1] MUST simultaneously meet the above requirements on each network when the device is simultaneously connected to more than one network type. <h5 id=""7453_captive_portals"" """	"07040502.670401"	"{'C-4-1', '7.4.5.2'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"211:618251) 7.4.5.3  . Captive Portals"	"7.4.5.3"	"C-1-2"	""	""	""	""	""	"7.4.5.3/C-1-2"	"""C-1-2] MUST perform detection of captive portals and support login through the captive portal application when the device is connected to any network type, including cellular/mobile network, WiFi, Ethernet or Bluetooth."""	"07040503.670102"	"{'7.4.5.3', 'C-1-2'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"211:618251) 7.4.5.3  . Captive Portals"	"7.4.5.3"	"C-1-1"	""	""	""	""	""	"7.4.5.3/C-1-1"	"""C-1-1] MUST provide a captive portal application to handle the intent ACTION_CAPTIVE_PORTAL_SIGN_IN and display the captive portal login page, by sending that intent, on call to the System API ConnectivityManager#startCaptivePortalApp(Network, Bundle)."""	"07040503.670101"	"{'7.4.5.3', 'C-1-1', 'ACTION_CAPTIVE_PORTAL_SIGN_IN'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"211:618251) 7.4.5.3  . Captive Portals"	"7.4.5.3"	"C-1-3"	""	""	""	""	""	"7.4.5.3/C-1-3"	"""C-1-3] MUST support logging in to captive portals using cleartext DNS when the device is configured to use private DNS strict mode."""	"07040503.670103"	"{'7.4.5.3', 'DNS', 'C-1-3'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"211:618251) 7.4.5.3  . Captive Portals"	"7.4.5.3"	"C-1-4"	""	""	""	""	""	"7.4.5.3/C-1-4"	"""C-1-4] MUST use encrypted DNS as per the SDK documentation for android.net.LinkProperties.getPrivateDnsServerName and android.net.LinkProperties.isPrivateDnsActive for all network traffic that is not explicitly communicating with the captive portal."""	"07040503.670104"	"{'7.4.5.3', 'C-1-4', 'DNS', 'android.net.LinkProperties.getPrivateDnsServerName', 'android.net.LinkProperties.isPrivateDnsActive'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"211:618251) 7.4.5.3  . Captive Portals"	"7.4.5.3"	"C-1-5"	""	""	""	""	""	"7.4.5.3/C-1-5"	"""C-1-5] MUST ensure that, while the user is logging in to a captive portal, the default network used by applications (as returned by ConnectivityManager.getActiveNetwork, ConnectivityManager.registerDefaultNetworkCallback, and used by default by Java networking APIs such as java.net.Socket, and native APIs such as connect()) is any other available network that provides internet access, if available. <h4 id=""746_sync_settings"" """	"07040503.670105"	"{'7.4.5.3', 'connect()', 'java.net.Socket', 'ConnectivityManager.registerDefaultNetworkCallback', 'C-1-5', 'ConnectivityManager.getActiveNetwork'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"214:621066) 7.4.8  . Secure Elements"	"7.4.8"	"C-1-2"	""	""	""	""	""	"7.4.8/C-1-2"	"""C-1-2] MUST declare the correct feature flags via android.hardware.se.omapi.uicc for the device with UICC-based secure elements, android.hardware.se.omapi.ese for the device with eSE-based secure elements and android.hardware.se.omapi.sd for the device with SD-based secure elements. <h3 id=""75_cameras"" """	"07040800.670102"	"{'android.hardware.se.omapi.uicc', 'android.hardware.se.omapi.ese', 'UICC', '7.4.8', 'android.hardware.se.omapi.sd', 'C-1-2'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"219:636478) 7.5.4  . Camera API Behavior"	"7.5.4"	"H-1-1"	""	""	""	""	""	"7.5.4/H-1-1"	""">7.5.4/H-1-1] MUST have normal field of view (FOV) by default and it MUST be between 50 and 90 degrees. Handheld device implementations: [<a href=""#7_6_memory_and_storage"""""	"07050400.720101"	"{'H-1-1', 'FOV', '7.5.4'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"219:636478) 7.5.4  . Camera API Behavior"	"7.5.4"	"C-0-12"	""	""	""	""	""	"7.5.4/C-0-12"	"""C-0-12] MUST ensure that the facial appearance is NOT altered, including but not limited to altering facial geometry, facial skin tone, or facial skin smoothening for any android.hardware.camera2 or android.hardware.Camera API."""	"07050400.670012"	"{'C-0-12', 'android.hardware.camera', '7.5.4', 'android.hardware.Camera'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"246:691929) 9.1  . Permissions"	"9.1"	"C-2-1"	""	""	""	""	""	"9.1/C-2-1"	"""C-2-1] MUST ensure that all activities with intent filters for the ACTION_MANAGE_OVERLAY_PERMISSION intent have the same UI screen, regardless of the initiating app or any information it provides. If device implementations report android.software.device_admin, they: """	"09010000.670201"	"{'9.1', 'android.software.device', 'ACTION_MANAGE_OVERLAY_PERMISSION', 'C-2-1'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"272:752378) 9.10  . Device Integrity"	"9.10"	"C-0-4"	""	""	""	""	""	"9.10/C-0-4"	"""C-0-4] MUST NOT allow the read requests on a protected file to succeed when the read content do not verify against a trusted key."""	"09100000.670004"	"{'C-0-4', '9.10'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"272:752378) 9.10  . Device Integrity"	"9.10"	"C-0-5"	""	""	""	""	""	"9.10/C-0-5"	"""C-0-5] MUST enable the above-described cryptographic file verification protection for all files for the package that is installed with trusted signature files as described here. If device implementations are already launched without the ability to verify file content against a trusted key on an earlier Android version and can not add support for this feature with a system software update, they MAY be exempted from the requirement. The upstream Android Open Source project provides a preferred implementation of this feature based on the Linux kernel fs-verity feature. Device implementations: """	"09100000.670005"	"{'C-0-5', '9.10'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"272:752378) 9.10  . Device Integrity"	"9.10"	"C-1-10"	""	""	""	""	""	"9.10/C-1-10"	"""C-1-10] MUST implement rollback protection for partitions used by Android (e.g. boot, system partitions) and use tamper-evident storage for storing the metadata used for determining the minimum allowable OS version."""	"09100000.670110"	"{'9.10', 'C-1-10'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"272:752378) 9.10  . Device Integrity"	"9.10"	"C-1-9"	""	""	""	""	""	"9.10/C-1-9"	"""C-1-9] MUST prompt the user, while using the device, and require physical confirmation before allowing a transition from bootloader locked mode to bootloader unlocked mode."""	"09100000.670109"	"{'9.10', 'C-1-9'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"276:775608) 9.11.3  . Identity Credential"	"9.11.3"	"C-0-2"	""	""	""	""	""	"9.11.3/C-0-2"	"""C-0-2] MUST implement the Identity Credential System (e.g. the android.security.identity.* APIs) with code communicating with a trusted application in an area that is securely isolated from the code running on the kernel and above. Secure isolation MUST block all potential mechanisms by which kernel or userspace code might access the internal state of the isolated environment, including DMA. """	"09110300.670002"	"{'DMA', 'C-0-2', '9.11.3', 'android.security.identity'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"276:775608) 9.11.3  . Identity Credential"	"9.11.3"	"C-0-4"	""	""	""	""	""	"9.11.3/C-0-4"	"""C-0-4] The trusted application MUST be implemented in a way such that its security properties are not affected (e.g. credential data is not released unless access control conditions are satisfied, MACs can&#39;t be produced for arbitrary data) even if Android is misbehaving or compromised. <h3 id=""912_data_deletion"" """	"09110300.670004"	"{'MAC', 'C-0-4', '9.11.3'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"276:775608) 9.11.3  . Identity Credential"	"9.11.3"	"C-0-1"	""	""	""	""	""	"9.11.3/C-0-1"	"""C-0-1] MUST return non-null for the IdentityCredentialStore#getInstance() method. """	"09110300.670001"	"{'C-0-1', '9.11.3', 'getInstance()'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"276:775608) 9.11.3  . Identity Credential"	"9.11.3"	"C-0-3"	""	""	""	""	""	"9.11.3/C-0-3"	"""C-0-3] The cryptographic operations needed to implement the Identity Credential System (e.g. the android.security.identity.* APIs) MUST be performed entirely in the trusted application and private key material MUST never leave the isolated execution environment unless specifically required by higher-level APIs (e.g. the createEphemeralKeyPair() method). """	"09110300.670003"	"{'C-0-3', 'createEphemeralKeyPair()', '9.11.3', 'android.security.identity'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"281:780937) 9.16  . Application Data Migration"	"9.16"	"C-1-4"	""	""	""	""	""	"9.16/C-1-4"	"""C-1-4] MUST only migrate application data to the same application on the target device, with the same package name AND signing certificate."""	"09160000.670104"	"{'C-1-4', '9.16'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"281:780937) 9.16  . Application Data Migration"	"9.16"	"C-1-2"	""	""	""	""	""	"9.16/C-1-2"	"""C-1-2] MUST securely confirm the primary authentication on the source device and confirm with the user intent to copy the data on the source device before any data is transferred."""	"09160000.670102"	"{'9.16', 'C-1-2'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"281:780937) 9.16  . Application Data Migration"	"9.16"	"C-1-1"	""	""	""	""	""	"9.16/C-1-1"	"""C-1-1] MUST NOT initiate transfers of application data from devices on which the user has not set a primary authentication as described in 9.11.1 Secure Lock Screen and Authentication."""	"09160000.670101"	"{'C-1-1', '9.16'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"281:780937) 9.16  . Application Data Migration"	"9.16"	"C-1-5"	""	""	""	""	""	"9.16/C-1-5"	"""C-1-5] MUST show an indication that the source device has had data migrated by a device-to-device data migration in the settings menu. A user SHOULD NOT be able to remove this indication. <h2 id=""10_software_compatibility_testing"" """	"09160000.670105"	"{'C-1-5', '9.16'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"281:780937) 9.16  . Application Data Migration"	"9.16"	"C-1-3"	""	""	""	""	""	"9.16/C-1-3"	"""C-1-3] MUST use security key attestation to ensure that both the source device and the target device in the device-to-device migration are legitimate Android devices and have a locked bootloader."""	"09160000.670103"	"{'9.16', 'C-1-3'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"250:699468) 9.5  . Multi"	"9.5"	"C-1-3"	""	""	""	""	""	"9.5/C-1-3"	"""C-1-3] MUST have separate and isolated shared application storage (a.k.a. /sdcard) directories for each user instance."""	"09050000.670103"	"{'C-1-3', '9.5'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"250:699468) 9.5  . Multi"	"9.5"	"C-1-2"	""	""	""	""	""	"9.5/C-1-2"	"""C-1-2] MUST, for each user, implement a security model consistent with the Android platform security model as defined in Security and Permissions reference document in the APIs."""	"09050000.670102"	"{'C-1-2', '9.5'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"263:733095) 9.8.10  . Connectivity Bug Report"	"9.8.10"	"C-1-1"	""	""	""	""	""	"9.8.10/C-1-1"	"""C-1-1] MUST support generating connectivity bug reports via BUGREPORT_MODE_TELEPHONY with BugreportManager."""	"09081000.670101"	"{'C-1-1', 'BUGREPORT_MODE_TELEPHONY', '9.8.10'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"263:733095) 9.8.10  . Connectivity Bug Report"	"9.8.10"	"C-1-4"	""	""	""	""	""	"9.8.10/C-1-4"	"""C-1-4] Reports generated using BUGREPORT_MODE_TELEPHONY MUST contain at least the following information: TelephonyDebugService dump TelephonyRegistry dump WifiService dump ConnectivityService dump A dump of the calling package&#39;s CarrierService instance (if bound) Radio log buffer """	"09081000.670104"	"{'C-1-4', 'BUGREPORT_MODE_TELEPHONY', '9.8.10'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"263:733095) 9.8.10  . Connectivity Bug Report"	"9.8.10"	"C-1-2"	""	""	""	""	""	"9.8.10/C-1-2"	"""C-1-2] MUST obtain user consent every time BUGREPORT_MODE_TELEPHONY is used to generate a report and MUST NOT prompt the user to consent to all future requests from the application."""	"09081000.670102"	"{'BUGREPORT_MODE_TELEPHONY', '9.8.10', 'C-1-2'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"263:733095) 9.8.10  . Connectivity Bug Report"	"9.8.10"	"C-1-3"	""	""	""	""	""	"9.8.10/C-1-3"	"""C-1-3] MUST NOT return the generated report to the requesting app without explicit user consent."""	"09081000.670103"	"{'9.8.10', 'C-1-3'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"264:734580) 9.8.11  . Data blobs sharing"	"9.8.11"	"C-1-2"	""	""	""	""	""	"9.8.11/C-1-2"	"""C-1-2] MUST NOT send off device or share with other apps the secure hashes of data blobs (which are used to control access). <h4 id=""9812_music_recognition"" """	"09081100.670102"	"{'9.8.11', 'C-1-2'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"264:734580) 9.8.11  . Data blobs sharing"	"9.8.11"	"C-1-1"	""	""	""	""	""	"9.8.11/C-1-1"	"""C-1-1] MUST NOT share data blobs belonging to apps beyond what they intended to allow (i.e. the scope of default access and the other access modes that can be specified using BlobStoreManager.session#allowPackageAccess(), BlobStoreManager.session#allowSameSignatureAccess(), or BlobStoreManager.session#allowPublicAccess() MUST NOT be modified). The AOSP reference implementation meets these requirements."""	"09081100.670101"	"{'9.8.11', 'C-1-1', 'allowPublicAccess()', 'BlobStoreManager.session', 'allowSameSignatureAccess()', 'allowPackageAccess()'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"262:730795) 9.8.9  . Installed apps"	"9.8.9"	"C-0-1"	""	""	""	""	""	"9.8.9/C-0-1"	"""C-0-1] MUST NOT expose to any app targeting API level 30 or above details about any other installed app, unless the app is already able to see details about the other installed app through the managed APIs. This includes but is not limited to details exposed by any custom APIs added by the device implementer, or accessible via the filesystem."""	"09080900.670001"	"{'C-0-1', '9.8.9'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"270:744174) 9.9.3  . Encryption Methods"	"9.9.3"	"C-1-14"	""	""	""	""	""	"9.9.3/C-1-14"	"""C-1-14] MUST NOT use the same File Based Encryption (FBE) keys or subkeys for different cryptographic purposes (e.g. for both encryption and key derivation, or for two different encryption algorithms)."""	"09090300.670114"	"{'C-1-14', 'FBE', '9.9.3'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"271:745962) 9.9.4  . Resume on Reboot"	"9.9.4"	"C-0-1"	""	""	""	""	""	"9.9.4/C-0-1"	"""C-0-1] CE storage MUST NOT be readable even for the attacker who physically has the device and then has these capabilities and limitations: Can use the signing key of any vendor or company to sign arbitrary messages. Can cause an OTA to be received by the device. Can modify the operation of any hardware (AP, flash etc) except as detailed below, but such modification involves a delay of at least an hour and a power cycle that destroys RAM contents. Cannot modify the operation of tamper-resistant hardware (eg Titan M). Cannot read the RAM of the live device. Cannot obtain the user’s credential (PIN, pattern, password) or otherwise cause it to be entered. By way of example, a device implementation that implements and complies with all of the descriptions found here will be compliant with && C-0-1] CE storage MUST NOT be readable even for the attacker who physically has the device and then has these capabilities and limitations: Can use the signing key of any vendor or company to sign arbitrary messages. Can cause an OTA to be received by the device. Can modify the operation of any hardware (AP, flash etc) except as detailed below, but such modification involves a delay of at least an hour and a power cycle that destroys RAM contents. Cannot modify the operation of tamper-resistant hardware (eg Titan M). Cannot read the RAM of the live device. Cannot obtain the user’s credential (PIN, pattern, password) or otherwise cause it to be entered. By way of example, a device implementation that implements and complies with all of the descriptions found here will be compliant with | C-0-1]. <h3 id=""910_device_integrity"" """	"09090400.670001"	"{'RAM', 'PIN', '9.9.4', 'OTA', 'C-0-1'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
