"Section"	"section_id"	"req_id"	"full_key"	"manual_search_terms"	"requirement"	"Test Availability"	"class_def"	"method"	"module"	"matched_terms"	"methods_string"	"file_name"	"Comment(internal) e.g. why a test is not possible"	"CTS Bug Id"	"Test Level"
"2.2.5  . Security Model"	"9.8.2"	"H-5-1"	"9.8.2/H-5-1"	"display UI view camera indicator app  accessing live camera data  accessed app(s) holding  role section 9.1  CDD identifier"	"""[9.8.2/H-5-1] MUST display the camera indicator when an app is accessing live camera data, but not when the camera is only being accessed by app(s) holding the roles called out in section 9.1 with CDD identifier [C-4-X]. """	""	"com.android.cts.devicepolicy.MixedManagedProfileOwnerTestApi25"	"testPermissionGrantPreMApp"	"CtsDevicePolicyManagerTestCases"	"1: app"	"public void testPermissionGrantPreMApp() throws Exception {
        super.testPermissionGrantPreMApp();
    }
}"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/MixedManagedProfileOwnerTestApi25.java"	""	""	""
"2.2.5  . Security Model"	"9.8.2"	"H-5-1"	"9.8.2/H-5-1"	"display UI view camera indicator app  accessing live camera data  accessed app(s) holding  role section 9.1  CDD identifier"	"""[9.8.2/H-5-1] MUST display the camera indicator when an app is accessing live camera data, but not when the camera is only being accessed by app(s) holding the roles called out in section 9.1 with CDD identifier [C-4-X]. """	""	"com.android.cts.devicepolicy.LimitAppIconHidingTest"	"assumeTestEnabled"	"CtsDevicePolicyManagerTestCases"	"3: app(s) apps app"	"/*
 *.
 */

package com.android.cts.devicepolicy;

import org.junit.Test;

import java.util.Collections;

/**
 * Set of tests for the limit app icon hiding feature.
 */
public class LimitAppIconHidingTest extends BaseLauncherAppsTest {

    private static final String LAUNCHER_TESTS_HAS_LAUNCHER_ACTIVITY_APK =
            ""CtsHasLauncherActivityApp.apk"";
    private static final String LAUNCHER_TESTS_NO_LAUNCHER_ACTIVITY_APK =
            ""CtsNoLauncherActivityApp.apk"";
    private static final String LAUNCHER_TESTS_NO_PERMISSION_APK =
            ""CtsNoPermissionApp.apk"";

    private String mSerialNumber;
    private int mCurrentUserId;

    @Override
    protected void assumeTestEnabled() throws Exception {
        assumeApiLevel(21);
    }

    @Override
    public void setUp() throws Exception {
        super.setUp();

        mCurrentUserId = getDevice().getCurrentUser();
        mSerialNumber = Integer.toString(getUserSerialNumber(mCurrentUserId));
        uninstallTestApps();
        installTestApps(mCurrentUserId);
    }

    @Override
    public void tearDown() throws Exception {
        uninstallTestApps();

        super.tearDown();
    }

    @Override
    protected void installTestApps(int userId) throws Exception {
        super.installTestApps(mCurrentUserId);
        installAppAsUser(LAUNCHER_TESTS_HAS_LAUNCHER_ACTIVITY_APK, mCurrentUserId);
        installAppAsUser(LAUNCHER_TESTS_NO_LAUNCHER_ACTIVITY_APK, mCurrentUserId);
        installAppAsUser(LAUNCHER_TESTS_NO_PERMISSION_APK, mCurrentUserId);
    }

    @Override
    protected void uninstallTestApps() throws Exception {
        super.uninstallTestApps();
        getDevice().uninstallPackage(LAUNCHER_TESTS_NO_PERMISSION_APK);
        getDevice().uninstallPackage(LAUNCHER_TESTS_NO_LAUNCHER_ACTIVITY_APK);
        getDevice().uninstallPackage(LAUNCHER_TESTS_HAS_LAUNCHER_ACTIVITY_APK);
    }"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/LimitAppIconHidingTest.java"	""	""	""
"2.2.5  . Security Model"	"9.8.2"	"H-5-1"	"9.8.2/H-5-1"	"display UI view camera indicator app  accessing live camera data  accessed app(s) holding  role section 9.1  CDD identifier"	"""[9.8.2/H-5-1] MUST display the camera indicator when an app is accessing live camera data, but not when the camera is only being accessed by app(s) holding the roles called out in section 9.1 with CDD identifier [C-4-X]. """	""	"com.android.cts.devicepolicy.LimitAppIconHidingTest"	"testHasLauncherActivityAppHasAppDetailsActivityInjected"	"CtsDevicePolicyManagerTestCases"	"1: app"	"public void testHasLauncherActivityAppHasAppDetailsActivityInjected() throws Exception {
        runDeviceTestsAsUser(LAUNCHER_TESTS_PKG,
                LAUNCHER_TESTS_CLASS, ""testHasLauncherActivityAppHasAppDetailsActivityInjected"",
                mCurrentUserId, Collections.singletonMap(PARAM_TEST_USER, mSerialNumber));
    }"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/LimitAppIconHidingTest.java"	""	""	""
"2.2.5  . Security Model"	"9.8.2"	"H-5-1"	"9.8.2/H-5-1"	"display UI view camera indicator app  accessing live camera data  accessed app(s) holding  role section 9.1  CDD identifier"	"""[9.8.2/H-5-1] MUST display the camera indicator when an app is accessing live camera data, but not when the camera is only being accessed by app(s) holding the roles called out in section 9.1 with CDD identifier [C-4-X]. """	""	"com.android.cts.devicepolicy.LimitAppIconHidingTest"	"testNoSystemAppHasSyntheticAppDetailsActivityInjected"	"CtsDevicePolicyManagerTestCases"	"1: app"	"public void testNoSystemAppHasSyntheticAppDetailsActivityInjected() throws Exception {
        runDeviceTestsAsUser(LAUNCHER_TESTS_PKG,
                LAUNCHER_TESTS_CLASS, ""testNoSystemAppHasSyntheticAppDetailsActivityInjected"",
                mCurrentUserId, Collections.singletonMap(PARAM_TEST_USER, mSerialNumber));
    }"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/LimitAppIconHidingTest.java"	""	""	""
"2.2.5  . Security Model"	"9.8.2"	"H-5-1"	"9.8.2/H-5-1"	"display UI view camera indicator app  accessing live camera data  accessed app(s) holding  role section 9.1  CDD identifier"	"""[9.8.2/H-5-1] MUST display the camera indicator when an app is accessing live camera data, but not when the camera is only being accessed by app(s) holding the roles called out in section 9.1 with CDD identifier [C-4-X]. """	""	"com.android.cts.devicepolicy.LimitAppIconHidingTest"	"testNoLauncherActivityAppNotInjected"	"CtsDevicePolicyManagerTestCases"	"1: app"	"public void testNoLauncherActivityAppNotInjected() throws Exception {
        runDeviceTestsAsUser(LAUNCHER_TESTS_PKG,
                LAUNCHER_TESTS_CLASS, ""testNoLauncherActivityAppNotInjected"",
                mCurrentUserId, Collections.singletonMap(PARAM_TEST_USER, mSerialNumber));
    }"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/LimitAppIconHidingTest.java"	""	""	""
"2.2.5  . Security Model"	"9.8.2"	"H-5-1"	"9.8.2/H-5-1"	"display UI view camera indicator app  accessing live camera data  accessed app(s) holding  role section 9.1  CDD identifier"	"""[9.8.2/H-5-1] MUST display the camera indicator when an app is accessing live camera data, but not when the camera is only being accessed by app(s) holding the roles called out in section 9.1 with CDD identifier [C-4-X]. """	""	"com.android.cts.devicepolicy.LimitAppIconHidingTest"	"testNoPermissionAppNotInjected"	"CtsDevicePolicyManagerTestCases"	"1: app"	"public void testNoPermissionAppNotInjected() throws Exception {
        runDeviceTestsAsUser(LAUNCHER_TESTS_PKG,
                LAUNCHER_TESTS_CLASS, ""testNoPermissionAppNotInjected"",
                mCurrentUserId, Collections.singletonMap(PARAM_TEST_USER, mSerialNumber));
    }"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/LimitAppIconHidingTest.java"	""	""	""
"2.2.5  . Security Model"	"9.8.2"	"H-5-1"	"9.8.2/H-5-1"	"display UI view camera indicator app  accessing live camera data  accessed app(s) holding  role section 9.1  CDD identifier"	"""[9.8.2/H-5-1] MUST display the camera indicator when an app is accessing live camera data, but not when the camera is only being accessed by app(s) holding the roles called out in section 9.1 with CDD identifier [C-4-X]. """	""	"com.android.cts.devicepolicy.LimitAppIconHidingTest"	"testGetSetSyntheticAppDetailsActivityEnabled"	"CtsDevicePolicyManagerTestCases"	"1: app"	"public void testGetSetSyntheticAppDetailsActivityEnabled() throws Exception {
        runDeviceTestsAsUser(LAUNCHER_TESTS_PKG,
                LAUNCHER_TESTS_CLASS, ""testGetSetSyntheticAppDetailsActivityEnabled"",
                mCurrentUserId, Collections.singletonMap(PARAM_TEST_USER, mSerialNumber));
    }
}"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/LimitAppIconHidingTest.java"	""	""	""
"2.2.5  . Security Model"	"9.8.2"	"H-5-1"	"9.8.2/H-5-1"	"display UI view camera indicator app  accessing live camera data  accessed app(s) holding  role section 9.1  CDD identifier"	"""[9.8.2/H-5-1] MUST display the camera indicator when an app is accessing live camera data, but not when the camera is only being accessed by app(s) holding the roles called out in section 9.1 with CDD identifier [C-4-X]. """	""	"com.android.cts.devicepolicy.LauncherAppsMultiUserTest"	"assumeTestEnabled"	"CtsDevicePolicyManagerTestCases"	"3: app(s) apps app"	"/*
 *.
 */

package com.android.cts.devicepolicy;

import org.junit.Test;

import java.util.Collections;

/**
 * Set of tests for LauncherApps attempting to access a non-profiles
 * apps.
 */
public class LauncherAppsMultiUserTest extends BaseLauncherAppsTest {

    private int mSecondaryUserId;
    private String mSecondaryUserSerialNumber;

    @Override
    protected void assumeTestEnabled() throws Exception {
        // We need multi user to be supported in order to create a secondary user
        // and api level 21 to support LauncherApps
        assumeSupportsMultiUser();
        assumeApiLevel(21);
    }

    @Override
    public void setUp() throws Exception {
        super.setUp();

        removeTestUsers();
        uninstallTestApps();
        installTestApps(mPrimaryUserId);
        // Create a secondary user.
        mSecondaryUserId = createUser();
        mSecondaryUserSerialNumber = Integer.toString(getUserSerialNumber(mSecondaryUserId));
        startUser(mSecondaryUserId);
    }

    @Override
    public void tearDown() throws Exception {
        removeUser(mSecondaryUserId);
        uninstallTestApps();

        super.tearDown();
    }"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/LauncherAppsMultiUserTest.java"	""	""	""
"2.2.5  . Security Model"	"9.8.2"	"H-5-1"	"9.8.2/H-5-1"	"display UI view camera indicator app  accessing live camera data  accessed app(s) holding  role section 9.1  CDD identifier"	"""[9.8.2/H-5-1] MUST display the camera indicator when an app is accessing live camera data, but not when the camera is only being accessed by app(s) holding the roles called out in section 9.1 with CDD identifier [C-4-X]. """	""	"com.android.cts.devicepolicy.LauncherAppsMultiUserTest"	"testGetActivitiesForNonProfileFails"	"CtsDevicePolicyManagerTestCases"	"1: app"	"public void testGetActivitiesForNonProfileFails() throws Exception {
        installAppAsUser(SIMPLE_APP_APK, mPrimaryUserId);
        runDeviceTestsAsUser(LAUNCHER_TESTS_PKG,
                LAUNCHER_TESTS_CLASS,
                ""testGetActivitiesForUserFails"",
                mPrimaryUserId,
                Collections.singletonMap(PARAM_TEST_USER, mSecondaryUserSerialNumber));
    }"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/LauncherAppsMultiUserTest.java"	""	""	""
"2.2.5  . Security Model"	"9.8.2"	"H-5-1"	"9.8.2/H-5-1"	"display UI view camera indicator app  accessing live camera data  accessed app(s) holding  role section 9.1  CDD identifier"	"""[9.8.2/H-5-1] MUST display the camera indicator when an app is accessing live camera data, but not when the camera is only being accessed by app(s) holding the roles called out in section 9.1 with CDD identifier [C-4-X]. """	""	"com.android.cts.devicepolicy.LauncherAppsMultiUserTest"	"testNoLauncherCallbackPackageAddedSecondaryUser"	"CtsDevicePolicyManagerTestCases"	"1: app"	"public void testNoLauncherCallbackPackageAddedSecondaryUser() throws Exception {
        startCallbackService(mPrimaryUserId);
        installAppAsUser(SIMPLE_APP_APK, mPrimaryUserId);
        runDeviceTestsAsUser(LAUNCHER_TESTS_PKG,
                LAUNCHER_TESTS_CLASS,
                ""testNoPackageAddedCallbackForUser"",
                mPrimaryUserId,
                Collections.singletonMap(PARAM_TEST_USER, mSecondaryUserSerialNumber));
    }
}"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/LauncherAppsMultiUserTest.java"	""	""	""
"2.2.5  . Security Model"	"9.8.2"	"H-5-1"	"9.8.2/H-5-1"	"display UI view camera indicator app  accessing live camera data  accessed app(s) holding  role section 9.1  CDD identifier"	"""[9.8.2/H-5-1] MUST display the camera indicator when an app is accessing live camera data, but not when the camera is only being accessed by app(s) holding the roles called out in section 9.1 with CDD identifier [C-4-X]. """	""	"com.android.cts.devicepolicy.ManagedProfileCrossProfileTest"	"testSetCrossProfilePackages_isLogged"	"CtsDevicePolicyManagerTestCases"	"4: app(s) apps UI app"	"public void testSetCrossProfilePackages_isLogged() throws Exception {
        installAllTestApps();
        assertMetricsLogged(
                getDevice(),
                () -> runWorkProfileDeviceTest(
                        "".CrossProfileTest"", ""testSetCrossProfilePackages_noAsserts""),
                new DevicePolicyEventWrapper.Builder(SET_CROSS_PROFILE_PACKAGES_VALUE)
                        .setAdminPackageName(MANAGED_PROFILE_PKG)
                        .setStrings(TEST_APP_1_PKG)
                        .build());
    }

    @FlakyTest"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/ManagedProfileCrossProfileTest.java"	""	""	""
"2.2.5  . Security Model"	"9.8.2"	"H-5-1"	"9.8.2/H-5-1"	"display UI view camera indicator app  accessing live camera data  accessed app(s) holding  role section 9.1  CDD identifier"	"""[9.8.2/H-5-1] MUST display the camera indicator when an app is accessing live camera data, but not when the camera is only being accessed by app(s) holding the roles called out in section 9.1 with CDD identifier [C-4-X]. """	""	"com.android.cts.devicepolicy.ManagedProfileCrossProfileTest"	"testSetCrossProfilePackages_resetsAppOps"	"CtsDevicePolicyManagerTestCases"	"3: app(s) apps app"	"public void testSetCrossProfilePackages_resetsAppOps() throws Exception {
        installAllTestApps();
        runWorkProfileDeviceTest(
                "".CrossProfileTest"",
                ""testSetCrossProfilePackages_firstTime_doesNotResetAnyAppOps"");
        runWorkProfileDeviceTest(
                "".CrossProfileTest"",
                ""testSetCrossProfilePackages_unchanged_doesNotResetAnyAppOps"");
        runWorkProfileDeviceTest(
                "".CrossProfileTest"",
                ""testSetCrossProfilePackages_noPackagesUnset_doesNotResetAnyAppOps"");
        runWorkProfileDeviceTest(
                "".CrossProfileTest"",
                ""testSetCrossProfilePackages_somePackagesUnset_doesNotResetAppOpsIfStillSet"");
        runWorkProfileDeviceTest(
                "".CrossProfileTest"",
                ""testSetCrossProfilePackages_resetsAppOpOfUnsetPackages"");
        runWorkProfileDeviceTest(
                "".CrossProfileTest"",
                ""testSetCrossProfilePackages_resetsAppOpOfUnsetPackagesOnOtherProfile"");
    }"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/ManagedProfileCrossProfileTest.java"	""	""	""
"2.2.5  . Security Model"	"9.8.2"	"H-5-1"	"9.8.2/H-5-1"	"display UI view camera indicator app  accessing live camera data  accessed app(s) holding  role section 9.1  CDD identifier"	"""[9.8.2/H-5-1] MUST display the camera indicator when an app is accessing live camera data, but not when the camera is only being accessed by app(s) holding the roles called out in section 9.1 with CDD identifier [C-4-X]. """	""	"com.android.cts.devicepolicy.ManagedProfileCrossProfileTest"	"testSetCrossProfilePackages_sendsBroadcastWhenResettingAppOps"	"CtsDevicePolicyManagerTestCases"	"3: app(s) apps app"	"public void testSetCrossProfilePackages_sendsBroadcastWhenResettingAppOps() throws Exception {
        installAllTestApps();
        setupLogcatForTest();

        runWorkProfileDeviceTest(
                "".CrossProfileTest"",
                ""testSetCrossProfilePackages_sendsBroadcastWhenResettingAppOps_noAsserts"");
        waitForBroadcastIdle();

        assertTestAppsReceivedCanInteractAcrossProfilesChangedBroadcast(
                UNSET_CROSS_PROFILE_PACKAGES);
        assertTestAppsDidNotReceiveCanInteractAcrossProfilesChangedBroadcast(
                MAINTAINED_CROSS_PROFILE_PACKAGES);
    }

    private void setupLogcatForTest() throws Exception {
        // Clear and increase logcat buffer size because the test is reading from it.
        final String clearLogcatCommand = ""logcat -c"";
        getDevice().executeShellCommand(clearLogcatCommand);
        final String increaseLogcatBufferCommand = ""logcat -G 16M"";
        getDevice().executeShellCommand(increaseLogcatBufferCommand);
    }

    /** Assumes that logcat is clear before running the test. */
    private void assertTestAppsReceivedCanInteractAcrossProfilesChangedBroadcast(
            Set<String> packageNames)
            throws Exception {
        for (String packageName : packageNames) {
            assertTrue(didTestAppReceiveCanInteractAcrossProfilesChangedBroadcast(
                    packageName, mProfileUserId));
            assertTrue(didTestAppReceiveCanInteractAcrossProfilesChangedBroadcast(
                    packageName, mParentUserId));
        }
    }

    /** Assumes that logcat is clear before running the test. */
    private void assertTestAppsDidNotReceiveCanInteractAcrossProfilesChangedBroadcast(
            Set<String> packageNames)
            throws Exception {
        for (String packageName : packageNames) {
            assertFalse(didTestAppReceiveCanInteractAcrossProfilesChangedBroadcast(
                    packageName, mProfileUserId));
            assertFalse(didTestAppReceiveCanInteractAcrossProfilesChangedBroadcast(
                    packageName, mParentUserId));
        }
    }

    /** Assumes that logcat is clear before running the test. */
    private boolean didTestAppReceiveCanInteractAcrossProfilesChangedBroadcast(
            String packageName, int userId)
            throws Exception {
        // The expected string is defined in the broadcast receiver of the test apps to be
        // packageName#action#userId.
        final String expectedSubstring =
                packageName + ""#"" + ACTION_CAN_INTERACT_ACROSS_PROFILES_CHANGED + ""#"" + userId;
        return readLogcat().contains(expectedSubstring);
    }"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/ManagedProfileCrossProfileTest.java"	""	""	""
"2.2.5  . Security Model"	"9.8.2"	"H-5-1"	"9.8.2/H-5-1"	"display UI view camera indicator app  accessing live camera data  accessed app(s) holding  role section 9.1  CDD identifier"	"""[9.8.2/H-5-1] MUST display the camera indicator when an app is accessing live camera data, but not when the camera is only being accessed by app(s) holding the roles called out in section 9.1 with CDD identifier [C-4-X]. """	""	"com.android.cts.devicepolicy.ManagedProfileCrossProfileTest"	"testSetCrossProfilePackages_resetsAppOps_isLogged"	"CtsDevicePolicyManagerTestCases"	"4: app(s) apps UI app"	"public void testSetCrossProfilePackages_resetsAppOps_isLogged() throws Exception {
        installAllTestApps();
        assertMetricsLogged(
                getDevice(),
                () -> runWorkProfileDeviceTest(
                        "".CrossProfileTest"", ""testSetCrossProfilePackages_resetsAppOps_noAsserts""),
                new DevicePolicyEventWrapper.Builder(SET_INTERACT_ACROSS_PROFILES_APP_OP_VALUE)
                        .setStrings(TEST_APP_4_PKG)
                        .setInt(MODE_DEFAULT)
                        .setBoolean(true) // cross-profile manifest attribute
                        .build());
    }"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/ManagedProfileCrossProfileTest.java"	""	""	""
"2.2.5  . Security Model"	"9.8.2"	"H-5-1"	"9.8.2/H-5-1"	"display UI view camera indicator app  accessing live camera data  accessed app(s) holding  role section 9.1  CDD identifier"	"""[9.8.2/H-5-1] MUST display the camera indicator when an app is accessing live camera data, but not when the camera is only being accessed by app(s) holding the roles called out in section 9.1 with CDD identifier [C-4-X]. """	""	"com.android.cts.devicepolicy.ManagedProfileCrossProfileTest"	"testSetCrossProfilePackages_killsApps"	"CtsDevicePolicyManagerTestCases"	"3: app(s) apps app"	"public void testSetCrossProfilePackages_killsApps() throws Exception {
        installAllTestApps();
        launchAllTestAppsInBothProfiles();
        Map<String, List<String>> maintainedPackagesPids = getPackagesPids(
                MAINTAINED_CROSS_PROFILE_PACKAGES_2);
        Map<String, List<String>> unsetPackagesPids = getPackagesPids(
                UNSET_CROSS_PROFILE_PACKAGES_2);

        runWorkProfileDeviceTest(
                "".CrossProfileTest"",
                ""testSetCrossProfilePackages_resetsAppOps_noAsserts"");

        for (String packageName : MAINTAINED_CROSS_PROFILE_PACKAGES_2) {
            assertAppRunningInBothProfiles(packageName, maintainedPackagesPids.get(packageName));
        }
        for (String packageName : UNSET_CROSS_PROFILE_PACKAGES_2) {
            assertAppKilledInBothProfiles(packageName, unsetPackagesPids.get(packageName));
        }
    }

    private Map<String, List<String>> getPackagesPids(Set<String> packages) throws Exception {
        Map<String, List<String>> pids = new HashMap<>();
        for (String packageName : packages) {
            pids.put(packageName, Arrays.asList(getAppPid(packageName).split("" "")));
        }
        return pids;
    }

    private void launchAllTestAppsInBothProfiles() throws Exception {
        launchAllTestAppsForUser(mParentUserId);
        launchAllTestAppsForUser(mProfileUserId);
    }

    private void launchAllTestAppsForUser(int userId) throws Exception {
        final String testActivity = ""android.app.Activity"";
        startActivityAsUser(userId, TEST_APP_1_PKG, testActivity);
        startActivityAsUser(userId, TEST_APP_2_PKG, testActivity);
        startActivityAsUser(userId, TEST_APP_3_PKG, testActivity);
        startActivityAsUser(userId, TEST_APP_4_PKG, testActivity);
    }

    private void assertAppRunningInBothProfiles(String packageName, List<String> pids)
            throws Exception {
        Set<String> currentPids = new HashSet<>(
                Arrays.asList(getAppPid(packageName).split("" "")));
        assertThat(currentPids).containsAtLeastElementsIn(pids);
    }

    private void assertAppKilledInBothProfiles(String packageName,  List<String> pids)
            throws Exception {
        Set<String> currentPids = new HashSet<>(
                Arrays.asList(getAppPid(packageName).split("" "")));
        assertThat(currentPids).containsNoneIn(pids);
    }

    private String getAppPid(String packageName) throws Exception {
        return getDevice().executeShellCommand(String.format(""pidof %s"", packageName)).trim();
    }

    private void setIdleAllowlist(String packageName, boolean enabled)
            throws DeviceNotAvailableException {
        String command = ""cmd deviceidle whitelist "" + (enabled ? ""+"" : ""-"") + packageName;
        LogUtil.CLog.d(""Output for command "" + command + "": ""
                + getDevice().executeShellCommand(command));
    }

    private String changeCrossProfileWidgetForUser(String packageName, String command, int userId)
            throws DeviceNotAvailableException {
        String adbCommand = ""am start -W --user "" + userId
                + "" -c android.intent.category.DEFAULT ""
                + "" --es extra-command "" + command
                + "" --es extra-package-name "" + packageName
                + "" "" + MANAGED_PROFILE_PKG + ""/.SetPolicyActivity"";
        String commandOutput = getDevice().executeShellCommand(adbCommand);
        LogUtil.CLog.d(""Output for command "" + adbCommand + "": "" + commandOutput);
        return commandOutput;
    }

    private void startWidgetHostService() throws Exception {
        String command = ""am startservice --user "" + mParentUserId
                + "" -a "" + WIDGET_PROVIDER_PKG + "".REGISTER_CALLBACK ""
                + ""--ei user-extra "" + getUserSerialNumber(mProfileUserId)
                + "" "" + WIDGET_PROVIDER_PKG + ""/.SimpleAppWidgetHostService"";
        LogUtil.CLog.d(""Output for command "" + command + "": ""
                + getDevice().executeShellCommand(command));
    }

    private void installAllTestApps() throws Exception {
        installAppAsUser(TEST_APP_1_APK, USER_ALL);
        installAppAsUser(TEST_APP_2_APK, USER_ALL);
        installAppAsUser(TEST_APP_3_APK, USER_ALL);
        installAppAsUser(TEST_APP_4_APK, USER_ALL);
    }

    private void runWorkProfileDeviceTest(String className, String methodName) throws Exception {
        runDeviceTestsAsUser(
                MANAGED_PROFILE_PKG,
                className,
                methodName,
                mProfileUserId);
    }

    private String readLogcat() throws Exception {
        getDevice().stopLogcat();
        final String logcat;
        try (InputStreamSource logcatStream = getDevice().getLogcat()) {
            logcat = StreamUtil.getStringFromSource(logcatStream);
        }
        getDevice().startLogcat();
        return logcat;
    }
}"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/ManagedProfileCrossProfileTest.java"	""	""	""
"2.2.5  . Security Model"	"9.8.2"	"H-5-1"	"9.8.2/H-5-1"	"display UI view camera indicator app  accessing live camera data  accessed app(s) holding  role section 9.1  CDD identifier"	"""[9.8.2/H-5-1] MUST display the camera indicator when an app is accessing live camera data, but not when the camera is only being accessed by app(s) holding the roles called out in section 9.1 with CDD identifier [C-4-X]. """	""	"com.android.cts.devicepolicy.ManagedProfileCrossProfileTest"	"testCrossProfileIntentFilters"	"CtsDevicePolicyManagerTestCases"	"3: UI only app"	"public void testCrossProfileIntentFilters() throws Exception {
        // Set up activities: ManagedProfileActivity will only be enabled in the managed profile and
        // PrimaryUserActivity only in the primary one
        disableActivityForUser(""ManagedProfileActivity"", mParentUserId);
        disableActivityForUser(""PrimaryUserActivity"", mProfileUserId);

        runDeviceTestsAsUser(MANAGED_PROFILE_PKG,
                MANAGED_PROFILE_PKG + "".CrossProfileIntentFilterTest"", mProfileUserId);

        assertMetricsLogged(getDevice(), () -> {
            runDeviceTestsAsUser(
                    MANAGED_PROFILE_PKG, MANAGED_PROFILE_PKG + "".CrossProfileIntentFilterTest"",
                    ""testAddCrossProfileIntentFilter_all"", mProfileUserId);
        }, new DevicePolicyEventWrapper.Builder(ADD_CROSS_PROFILE_INTENT_FILTER_VALUE)
                .setAdminPackageName(MANAGED_PROFILE_PKG)
                .setInt(1)
                .setStrings(""com.android.cts.managedprofile.ACTION_TEST_ALL_ACTIVITY"")
                .build());

        // Set up filters from primary to managed profile
        String command = ""am start -W --user "" + mProfileUserId + "" "" + MANAGED_PROFILE_PKG
                + ""/.PrimaryUserFilterSetterActivity"";
        LogUtil.CLog.d(""Output for command "" + command + "": ""
                + getDevice().executeShellCommand(command));
        runDeviceTestsAsUser(
                MANAGED_PROFILE_PKG, MANAGED_PROFILE_PKG + "".PrimaryUserTest"", mParentUserId);
        // TODO: Test with startActivity
    }

    @FlakyTest"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/ManagedProfileCrossProfileTest.java"	""	""	""
"2.2.5  . Security Model"	"9.8.2"	"H-5-1"	"9.8.2/H-5-1"	"display UI view camera indicator app  accessing live camera data  accessed app(s) holding  role section 9.1  CDD identifier"	"""[9.8.2/H-5-1] MUST display the camera indicator when an app is accessing live camera data, but not when the camera is only being accessed by app(s) holding the roles called out in section 9.1 with CDD identifier [C-4-X]. """	""	"com.android.cts.devicepolicy.ManagedProfileCrossProfileTest"	"testCrossProfileWidgetsLogged"	"CtsDevicePolicyManagerTestCases"	"2: UI app"	"public void testCrossProfileWidgetsLogged() throws Exception {
        try {
            installAppAsUser(WIDGET_PROVIDER_APK, USER_ALL);
            getDevice().executeShellCommand(""appwidget grantbind --user "" + mParentUserId
                    + "" --package "" + WIDGET_PROVIDER_PKG);
            setIdleAllowlist(WIDGET_PROVIDER_PKG, true);
            startWidgetHostService();

            assertMetricsLogged(getDevice(), () -> {
                changeCrossProfileWidgetForUser(WIDGET_PROVIDER_PKG,
                        ""add-cross-profile-widget"", mProfileUserId);
                changeCrossProfileWidgetForUser(WIDGET_PROVIDER_PKG,
                        ""remove-cross-profile-widget"", mProfileUserId);
            }, new DevicePolicyEventWrapper
                        .Builder(ADD_CROSS_PROFILE_WIDGET_PROVIDER_VALUE)
                        .setAdminPackageName(MANAGED_PROFILE_PKG)
                        .build(),
                new DevicePolicyEventWrapper
                        .Builder(REMOVE_CROSS_PROFILE_WIDGET_PROVIDER_VALUE)
                        .setAdminPackageName(MANAGED_PROFILE_PKG)
                        .build());
        } finally {
            changeCrossProfileWidgetForUser(WIDGET_PROVIDER_PKG, ""remove-cross-profile-widget"",
                    mProfileUserId);
            getDevice().uninstallPackage(WIDGET_PROVIDER_PKG);
        }
    }"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/ManagedProfileCrossProfileTest.java"	""	""	""
