"Section"	"section_id"	"req_id"	"full_key"	"manual_search_terms"	"requirement"	"Test Availability"	"class_def"	"method"	"module"	"matched_terms"	"methods_string"	"search_terms"	"file_name"	"Comment(internal) e.g. why a test is not possible"	"CTS Bug Id"	"Test Level"
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.VideoProfileTest"	"testIsPaused"	"CtsTelecomTestCases"	"1: only"	"([1:/android/telecom/cts/VideoProfileTest.java]:[only]:[1]:method_text:[_ENABLED));        assertFalse(VideoProfile.isPaused(VideoProfile.STATE_BIDIRECTIONAL));    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/VideoProfileTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.VideoProfileTest"	"testIsReceptionEnabled"	"CtsTelecomTestCases"	"1: only"	"([1:/android/telecom/cts/VideoProfileTest.java]:[only]:[1]:method_text:[ABLED));        assertFalse(VideoProfile.isReceptionEnabled(VideoProfile.STATE_PAUSED));    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/VideoProfileTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.VideoProfileTest"	"testIsTransmissionEnabled"	"CtsTelecomTestCases"	"1: only"	"([1:/android/telecom/cts/VideoProfileTest.java]:[only]:[1]:method_text:[ED));        assertFalse(VideoProfile.isTransmissionEnabled(VideoProfile.STATE_PAUSED));    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/VideoProfileTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.OutgoingCallTest"	"testStartCallWithSpeakerphoneFalse_SpeakerphoneOffInCall"	"CtsTelecomTestCases"	"1: only"	"([1:/android/telecom/cts/OutgoingCallTest.java]:[only]:[1]:method_text:[        assertNotAudioRoute(mInCallCallbacks.getService(), CallAudioState.ROUTE_SPEAKER);    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/OutgoingCallTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.OutgoingCallTest"	"testStartCallWithSpeakerphoneNotProvided_SpeakerphoneOffByDefault"	"CtsTelecomTestCases"	"1: only"	"([1:/android/telecom/cts/OutgoingCallTest.java]:[only]:[1]:method_text:[        assertNotAudioRoute(mInCallCallbacks.getService(), CallAudioState.ROUTE_SPEAKER);    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/OutgoingCallTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.ConferenceTest"	"testConferenceSetters"	"CtsTelecomTestCases"	"1: only"	"([1:/android/telecom/cts/ConferenceTest.java]:[only]:[1]:method_text:[ propagation of the {@link Conference} properties to the associated     * {@link Call}.     */   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/ConferenceTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.ConferenceTest"	"testConferenceEvent"	"CtsTelecomTestCases"	"1: only"	"([1:/android/telecom/cts/ConferenceTest.java]:[only]:[1]:method_text:[E_CHANGE_TIMEOUT_MS,                ""Call should be in videoState "" + videoState        );    }}])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/ConferenceTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.CallDetailsTest"	"testDeflect"	"CtsTelecomTestCases"	"1: only"	"([1:/android/telecom/cts/CallDetailsTest.java]:[only]:[1]:method_text:[sendCallEvent(String, Bundle)}     * to {@link Connection#onCallEvent(String, Bundle)}.     */   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/CallDetailsTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.AdhocConferenceTest"	"testConferenceCallAddConferenceParticipants"	"CtsTelecomTestCases"	"1: only"	"([1:/android/telecom/cts/AdhocConferenceTest.java]:[only]:[1]:method_text:[Unit.MILLISECONDS));        assertTrue(conference.mParticipants.containsAll(PARTICIPANTS));    }}])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/AdhocConferenceTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.SelfManagedConnectionServiceTest"	"testDisallowOutgoingCallWhileOngoingManagedCallCanNotBeHeld"	"CtsTelecomTestCases"	"1: only"	"([1:/android/telecom/cts/SelfManagedConnectionServiceTest.java]:[only]:[1]:method_text:[ip {@link Uri}s without being interrupted by system UX or other Telephony-related logic.     */   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/SelfManagedConnectionServiceTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.ExtendedInCallServiceTest"	"testAnswerIncomingCallAudioOnly"	"CtsTelecomTestCases"	"1: only"	"([2:/android/telecom/cts/ExtendedInCallServiceTest.java]:[only]:[2]:method_text:[, Call.STATE_ACTIVE);        assertConnectionState(connection, Connection.STATE_ACTIVE);    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/ExtendedInCallServiceTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.ExtendedInCallServiceTest"	"testAcceptRingingCallTwoCalls"	"CtsTelecomTestCases"	"1: only"	"([1:/android/telecom/cts/ExtendedInCallServiceTest.java]:[only]:[1]:method_text:[ll comes in,     * answering the call immediately answers second call while in carMode.     */   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/ExtendedInCallServiceTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.ExtendedInCallServiceTest"	"testAcceptRingingCallTwoCallsCarMode"	"CtsTelecomTestCases"	"1: only"	"([1:/android/telecom/cts/ExtendedInCallServiceTest.java]:[only]:[1]:method_text:[ has been set back            assertUiMode(Configuration.UI_MODE_TYPE_NORMAL);        }    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/ExtendedInCallServiceTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.ExtendedInCallServiceTest"	"testCanAddCall_CanAddForExistingActiveCall"	"CtsTelecomTestCases"	"1: only"	"([1:/android/telecom/cts/ExtendedInCallServiceTest.java]:[only]:[1]:method_text:[llService, true,                ""Should be able to add call with only one active call"");    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/ExtendedInCallServiceTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.ThirdPartyInCallServiceTest"	"isDialerRoleAvailable"	"CtsTelecomTestCases"	"1: role"	"([25:/android/telecom/cts/ThirdPartyInCallServiceTest.java]:[role]:[25]:method_text:[    * the app holding the {@link RoleManager#ROLE_DIALER} role.     * @throws Exception     */   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/ThirdPartyInCallServiceTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.ThirdPartyInCallServiceTest"	"testPermissionGranted"	"CtsTelecomTestCases"	"1: role"	"([3:/android/telecom/cts/ThirdPartyInCallServiceTest.java]:[role]:[3]:method_text:[        }        bindLatch.await(WAIT_FOR_STATE_CHANGE_TIMEOUT_MS, TimeUnit.MILLISECONDS);    }}])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/ThirdPartyInCallServiceTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.BackgroundCallAudioTest"	"testLowerApiLevelCompatibility1"	"CtsTelecomTestCases"	"1: only"	"([1:/android/telecom/cts/BackgroundCallAudioTest.java]:[only]:[1]:method_text:[ntation().getUiAutomation()                    .dropShellPermissionIdentity();        }    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/BackgroundCallAudioTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.BackgroundCallAudioTest"	"testLowerApiLevelCompatibility2"	"CtsTelecomTestCases"	"2: only role"	"([6:/android/telecom/cts/BackgroundCallAudioTest.java]:[role]:[6]:method_text:[olean result = queue.poll(ASYNC_TIMEOUT, TimeUnit.MILLISECONDS);        assertTrue(result);    }}])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/BackgroundCallAudioTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.BackgroundCallAudioTest"	"isCallScreeningModeSupported"	"CtsTelecomTestCases"	"1: role"	"([12:/android/telecom/cts/BackgroundCallAudioTest.java]:[role]:[12]:method_text:[   MockCallScreeningService.disableService(mContext);        }        super.tearDown();    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/BackgroundCallAudioTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.IncomingCallTest"	"testRingOnIncomingCall"	"CtsTelecomTestCases"	"1: only"	"([1:/android/telecom/cts/IncomingCallTest.java]:[only]:[1]:method_text:[n registered for the PhoneAccountHandle, then     * a SecurityException will be thrown.     */   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/IncomingCallTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.IncomingCallTest"	"testAddNewIncomingCall_IncorrectPhoneAccountHandle"	"CtsTelecomTestCases"	"1: only"	"([1:/android/telecom/cts/IncomingCallTest.java]:[only]:[1]:method_text:[ not enabled for the PhoneAccountHandle, then     * a SecurityException will be thrown.     */   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/IncomingCallTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.IncomingCallTest"	"testPhoneStateChangeAsExpected"	"CtsTelecomTestCases"	"1: only"	"([1:/android/telecom/cts/IncomingCallTest.java]:[only]:[1]:method_text:[ will result in a call to     * {@link Connection#onAnswer()}.     * @throws Exception     */   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/IncomingCallTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.IncomingCallTest"	"testConnectionOnAnswerForAudioCall"	"CtsTelecomTestCases"	"1: only"	"([3:/android/telecom/cts/IncomingCallTest.java]:[only]:[3]:method_text:[ call to     * {@link Connection#onAnswer()} where overridden.     * @throws Exception     */   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/IncomingCallTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.IncomingCallTest"	"testConnectionOnAnswerForVideoCallAnsweredAsAudio"	"CtsTelecomTestCases"	"1: only"	"([2:/android/telecom/cts/IncomingCallTest.java]:[only]:[2]:method_text:[ll result in a call to     * {@link Connection#onAnswer(int)}.     * @throws Exception     */   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/IncomingCallTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.IncomingCallTest"	"testConnectionOnAnswerIntForVideoCallAnsweredAsVideo"	"CtsTelecomTestCases"	"1: only"	"([1:/android/telecom/cts/IncomingCallTest.java]:[only]:[1]:method_text:[ction#onAnswer(int)}.        audioInvoke.waitForCount(1, WAIT_FOR_STATE_CHANGE_TIMEOUT_MS);    }}])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/IncomingCallTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.TelecomManagerTest"	"testTtyModeBroadcasts"	"CtsTelecomTestCases"	"1: only"	"([1:/android/telecom/cts/TelecomManagerTest.java]:[only]:[1]:method_text:[hShellPermissionIdentity(() -> mContext.sendBroadcast(revertPreferredTtyMode));        }    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/TelecomManagerTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.VideoCallTest"	"testMakeOneWayVideoCall"	"CtsTelecomTestCases"	"1: only"	"([1:/android/telecom/cts/VideoCallTest.java]:[only]:[1]:method_text:[rue);    }    /**     * Tests ability to upgrade an audio-only call to a video call.     */   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/VideoCallTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.VideoCallTest"	"testUpgradeToVideo"	"CtsTelecomTestCases"	"1: only"	"([2:/android/telecom/cts/VideoCallTest.java]:[only]:[2]:method_text:[CTIONAL);    }    /**     * Tests ability to receive a session modification request.     */   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/VideoCallTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.VideoCallTest"	"testReceiveSessionModifyRequest"	"CtsTelecomTestCases"	"1: only"	"([2:/android/telecom/cts/VideoCallTest.java]:[only]:[2]:method_text:[        });    }    /**     * Tests ability to send a session modification response.     */   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/VideoCallTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.VideoCallTest"	"testSendSessionModifyResponse"	"CtsTelecomTestCases"	"1: only"	"([2:/android/telecom/cts/VideoCallTest.java]:[only]:[2]:method_text:[e.STATE_BIDIRECTIONAL);    }    /**     * Test handling of session modify responses.     */   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/VideoCallTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.VideoCallTest"	"testReceiveSessionModifyResponse"	"CtsTelecomTestCases"	"1: only"	"([2:/android/telecom/cts/VideoCallTest.java]:[only]:[2]:method_text:[be some overhead associated with configuring the camera at the start of     * the call.     */   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/VideoCallTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.VideoCallTest"	"testSetPauseImage"	"CtsTelecomTestCases"	"1: only"	"([2:/android/telecom/cts/VideoCallTest.java]:[only]:[2]:method_text:[append("" To: "");        expectedSb.append(toProfile);        return expectedSb.toString();    }}])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/VideoCallTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.RemoteConnectionTest"	"testRemoteConnectionIncomingCallAccept"	"CtsTelecomTestCases"	"1: only"	"([1:/android/telecom/cts/RemoteConnectionTest.java]:[only]:[1]:method_text:[STATE_ACTIVE);        assertConnectionState(mRemoteConnection, Connection.STATE_ACTIVE);    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/RemoteConnectionTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.RemoteConnectionTest"	"testRemoteConnectionVideo_SendSessionModifyRequest"	"CtsTelecomTestCases"	"1: only"	"([1:/android/telecom/cts/RemoteConnectionTest.java]:[only]:[1]:method_text:[ackInvoker.getArgs(1)[1]);        remoteVideoProvider.unregisterCallback(videoCallback);    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/RemoteConnectionTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.RemoteConnectionTest"	"testRemoteConnectionVideo_SetZoom"	"CtsTelecomTestCases"	"1: only"	"([1:/android/telecom/cts/RemoteConnectionTest.java]:[only]:[1]:method_text:[)[0]);        mRemoteConnectionObject.unregisterCallback(callback);        return handler;    }}])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/RemoteConnectionTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.CallRedirectionServiceTest"	"testNotifyTimeout"	"CtsTelecomTestCases"	"1: role"	"([16:/android/telecom/cts/CallRedirectionServiceTest.java]:[role]:[16]:method_text:[olean result = queue.poll(ASYNC_TIMEOUT, TimeUnit.MILLISECONDS);        assertTrue(result);    }}])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/CallRedirectionServiceTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.DataObjectUnitTests"	"testConnectionRequest"	"CtsTelecomTestCases"	"1: only"	"([3:/android/telecom/cts/DataObjectUnitTests.java]:[only]:[3]:method_text:[allId());        assertEquals(0, parcelRequest.describeContents());        p.recycle();    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/DataObjectUnitTests.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.ConnectionServiceTest"	"testAddExistingConnection_invalidPhoneAccountPackageName"	"CtsTelecomTestCases"	"1: only"	"([1:/android/telecom/cts/ConnectionServiceTest.java]:[only]:[1]:method_text:[lCallbacks.getService().getLastCall();        assertCallState(call, Call.STATE_DIALING);    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/ConnectionServiceTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.ConnectionServiceTest"	"testAddExistingConnection_invalidPhoneAccountAccountId"	"CtsTelecomTestCases"	"1: only"	"([1:/android/telecom/cts/ConnectionServiceTest.java]:[only]:[1]:method_text:[lCallbacks.getService().getLastCall();        assertCallState(call, Call.STATE_DIALING);    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/ConnectionServiceTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.telecom.cts.DefaultDialerOperationsTest"	"isEmpty"	"CtsTelecomTestCases"	"1: only"	"([1:/android/telecom/cts/DefaultDialerOperationsTest.java]:[only]:[1]:method_text:[Dialer(getInstrumentation(), mPreviousDefaultDialer);        }        super.tearDown();    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/DefaultDialerOperationsTest.java"	""	""	""
