Section	section_id	req_id	Test Availability	class_def	method	module	method_text	full_key	requirement	key_as_number	search_terms	manual_search_terms	not_search_terms	not_files	matched_terms	search_roots	qualified_method	max_matches	file_name	matched_files	methods_string	urls	protected	Area	Shortened	Test Level
239:709221) 9.1  . Permissions	9.1	C-2-1						9.1/C-2-1	"""C-2-1] MUST ensure that all activities with intent filters for the ACTION_MANAGE_OVERLAY_PERMISSION intent have the same UI screen, regardless of the initiating app or any information it provides. <h3 id="""	09010000.670201	{'9.1', 'ACTION_MANAGE_OVERLAY_PERMISSION', 'C-2-1'}															
265:761698) 9.10  . Device Integrity	9.10	C-0-4						9.10/C-0-4	"""C-0-4] MUST NOT allow the read requests on a protected file to succeed when the read content do not verify against a trusted key. """	09100000.670004	{'C-0-4', '9.10'}															
265:761698) 9.10  . Device Integrity	9.10	C-0-5						9.10/C-0-5	"""C-0-5] MUST enable the above-described cryptographic file verification protection for all files for the package that is installed with trusted signature files as described here. If device implementations are already launched without the ability to verify file content against a trusted key on an earlier Android version and can not add support for this feature with a system software update, they MAY be exempted from the requirement. The upstream Android Open Source project provides a preferred implementation of this feature based on the Linux kernel fs-verity feature. Device implementations: """	09100000.670005	{'9.10', 'C-0-5'}															
265:761698) 9.10  . Device Integrity	9.10	C-1-10						9.10/C-1-10	"""C-1-10] MUST implement rollback protection for partitions used by Android (e.g. boot, system partitions) and use tamper-evident storage for storing the metadata used for determining the minimum allowable OS version. """	09100000.670110	{'C-1-10', '9.10'}															
265:761698) 9.10  . Device Integrity	9.10	C-1-9						9.10/C-1-9	"""C-1-9] MUST prompt the user, while using the device, and require physical confirmation before allowing a transition from bootloader locked mode to bootloader unlocked mode. """	09100000.670109	{'C-1-9', '9.10'}															
269:784393) 9.11.3  . Identity Credential	9.11.3	C-0-2						9.11.3/C-0-2	"""C-0-2] MUST implement the Identity Credential System (e.g. the android.security.identity.* APIs) with code communicating with a trusted application in an area that is securely isolated from the code running on the kernel and above. Secure isolation MUST block all potential mechanisms by which kernel or userspace code might access the internal state of the isolated environment, including DMA. """	09110300.670002	{'android.security.identity', 'C-0-2', 'DMA', '9.11.3'}															
269:784393) 9.11.3  . Identity Credential	9.11.3	C-0-4						9.11.3/C-0-4	"""C-0-4] The trusted application MUST be implemented in a way such that its security properties are not affected (e.g. credential data is not released unless access control conditions are satisfied, MACs can't be produced for arbitrary data) even if Android is misbehaving or compromised. <h3 id="""	09110300.670004	{'C-0-4', '9.11.3', 'MAC'}															
269:784393) 9.11.3  . Identity Credential	9.11.3	C-0-1						9.11.3/C-0-1	"""C-0-1] MUST return non-null for the IdentityCredentialStore#getInstance() method. """	09110300.670001	{'C-0-1', '9.11.3', 'getInstance()'}															
269:784393) 9.11.3  . Identity Credential	9.11.3	C-0-3						9.11.3/C-0-3	"""C-0-3] The cryptographic operations needed to implement the Identity Credential System (e.g. the android.security.identity.* APIs) MUST be performed entirely in the trusted application and private key material MUST never leave the isolated execution environment unless specifically required by higher-level APIs (e.g. the createEphemeralKeyPair() method). """	09110300.670003	{'android.security.identity', 'C-0-3', 'createEphemeralKeyPair()', '9.11.3'}															
274:790271) 9.16  . Application Data Migration	9.16	C-1-4						9.16/C-1-4	"""C-1-4] MUST only migrate application data to the same application on the target device, with the same package name AND signing certificate. """	09160000.670104	{'9.16', 'AND', 'C-1-4'}															
274:790271) 9.16  . Application Data Migration	9.16	C-1-2						9.16/C-1-2	"""C-1-2] MUST securely confirm the primary authentication on the source device and confirm with the user intent to copy the data on the source device before any data is transferred. """	09160000.670102	{'9.16', 'C-1-2'}															
274:790271) 9.16  . Application Data Migration	9.16	C-1-1						9.16/C-1-1	"""C-1-1] MUST NOT initiate transfers of application data from devices on which the user has not set a primary authentication as described in 9.11.1 Secure Lock Screen and Authentication. """	09160000.670101	{'9.16', 'C-1-1'}															
274:790271) 9.16  . Application Data Migration	9.16	C-1-5						9.16/C-1-5	"""C-1-5] MUST show an indication that the source device has had data migrated by a device-to-device data migration in the settings menu. A user SHOULD NOT be able to remove this indication. <h2 id="""	09160000.670105	{'9.16', 'C-1-5'}															
274:790271) 9.16  . Application Data Migration	9.16	C-1-3						9.16/C-1-3	"""C-1-3] MUST use security key attestation to ensure that both the source device and the target device in the device-to-device migration are legitimate Android devices and have a locked bootloader. """	09160000.670103	{'9.16', 'C-1-3'}															
243:715824) 9.5  . Multi	9.5	C-1-3						9.5/C-1-3	"""C-1-3] MUST have separate and isolated shared application storage (a.k.a. /sdcard) directories for each user instance. """	09050000.670103	{'C-1-3', '9.5'}															
243:715824) 9.5  . Multi	9.5	C-1-2						9.5/C-1-2	"""C-1-2] MUST, for each user, implement a security model consistent with the Android platform security model as defined in Security and Permissions reference document in the APIs. """	09050000.670102	{'C-1-2', '9.5'}															
256:742768) 9.8.10  . Connectivity Bug Report	9.8.10	C-1-1						9.8.10/C-1-1	"""C-1-1] MUST obtain user consent every time the System API BUGREPORT_MODE_TELEPHONY is called to generate a report and MUST NOT prompt the user to consent to all future requests from the application. """	09081000.670101	{'C-1-1', '9.8.10', 'BUGREPORT_MODE_TELEPHONY'}															
256:742768) 9.8.10  . Connectivity Bug Report	9.8.10	C-1-4						9.8.10/C-1-4	"""C-1-4] MUST NOT include the following in the generated reports: Any kind of information unrelated to connectivity debugging. Any kind of user-installed application traffic logs or detailed profiles of user-installed applications/packages (UIDs are okay, package names are not). MAY include additional information that is not associated with any user identity. (e.g. vendor logs). If device implementations include additional information (e.g vendor logs) in the bug report and that information has privacy/security/battery/storage/memory impact, they: """	09081000.670104	{'UID', '9.8.10', 'C-1-4'}															
256:742768) 9.8.10  . Connectivity Bug Report	9.8.10	C-1-2						9.8.10/C-1-2	"""C-1-2] MUST display and obtain explicit user consent when the reports are starting to be generated and MUST NOT return the generated report to the requesting app without explicit user consent. """	09081000.670102	{'C-1-2', '9.8.10'}															
256:742768) 9.8.10  . Connectivity Bug Report	9.8.10	C-1-3						9.8.10/C-1-3	"""C-1-3] MUST generate requested reports containing at least the following information: TelephonyDebugService dump TelephonyRegistry dump WifiService dump ConnectivityService dump A dump of the calling package's CarrierService instance (if bound) Radio log buffer """	09081000.670103	{'C-1-3', '9.8.10'}															
257:744346) 9.8.11  . Data blobs sharing	9.8.11	C-1-2						9.8.11/C-1-2	"""C-1-2] MUST NOT send off device or share with other apps the secure hashes of data blobs (which are used to control access). <h3 id="""	09081100.670102	{'9.8.11', 'C-1-2'}															
257:744346) 9.8.11  . Data blobs sharing	9.8.11	C-1-1						9.8.11/C-1-1	"""C-1-1] MUST NOT share data blobs belonging to apps beyond what they intended to allow (i.e. the scope of default access and the other access modes that can be specified using BlobStoreManager.session#allowPackageAccess(), BlobStoreManager.session#allowSameSignatureAccess(), or BlobStoreManager.session#allowPublicAccess() MUST NOT be modified). The AOSP reference implementation meets these requirements. """	09081100.670101	{'9.8.11', 'allowSameSignatureAccess()', 'allowPackageAccess()', 'BlobStoreManager.session', 'C-1-1', 'allowPublicAccess()'}															
255:740418) 9.8.9  . Installed apps	9.8.9	C-0-1						9.8.9/C-0-1	"""C-0-1] MUST NOT expose to any app targeting API level 30 or above details about any other installed app, unless the app is already able to see details about the other installed app through the managed APIs. This includes but is not limited to details exposed by any custom APIs added by the device implementer, or accessible via the filesystem. <h4 id="""	09080900.670001	{'C-0-1', '9.8.9'}															
264:754835) 9.9.4  . Resume on Reboot	9.9.4	C-0-1						9.9.4/C-0-1	"""C-0-1] CE storage MUST NOT be readable even for the attacker who physically has the device and then has these capabilities and limitations: Can use the signing key of any vendor or company to sign arbitrary messages. Can cause an OTA to be received by the device. Can modify the operation of any hardware (AP, flash etc) except as detailed below, but such modification involves a delay of at least an hour and a power cycle that destroys RAM contents. Cannot modify the operation of tamper-resistant hardware (eg Titan M). Cannot read the RAM of the live device. Cannot obtain the user’s credential (PIN, pattern, password) or otherwise cause it to be entered. By way of example, a device implementation that implements and complies with all of the descriptions found here will be compliant with | C-0-1]. <h3 id="""	09090400.670001	{'OTA', 'PIN', 'C-0-1', '9.9.4', 'RAM'}															
